image;objectUrl;title;inventoryNumber;autor;category;size;provenance;owner;material;technique;dating;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169246/C04057_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6940";?w. Maria Magdalena - figurka;Wil.720;Jüchtzer Christian Gottfried , Batoni Pompeo Girolamo;Ceramika;16,0 x 30,2 x 14,7;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1783 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169247/C04061_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6941";?w. Jan Chrzciciel - figurka;Wil.721;Jüchtzer Christian Gottfried , Batoni Pompeo Girolamo;Ceramika;20,3 x 27,2 x 14,7;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1788 (I-V) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169248/C03182_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6942";Ch?opczyk - figurka z serii Dzieci - ogrodnicy;Wil.722;Kaendler Johann Joachim;Ceramika;14,8 x 5,6 x 5,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;lata 50.-60. XVIII - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169365/C05017_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6943";Sprzeda? amorków - grupa figuralna;Wil.723;Ceramika;30,7 x 29,6 x 19,4;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;przed 1784?;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169369/C04065_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6944";Kobieta z mufk? - figurka;Wil.724;Schönheit Johann Carl , Acier Michel Victor;Ceramika;21,6 x 9,1 x 8,7;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1771 (XII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169376/C03186_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6945";Flora - figurka;Wil.725;Jüchtzer Christian Gottfried , Schöne Johann Daniel;Ceramika;26,5 x 11,9 x 10,8;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1785 (IV-VII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169377/C03189_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6946";Diana i Endymion - grupa figuralna;Wil.726;Jüchtzer Christian Gottfried , Schöne Johann Daniel;Ceramika;28,9 x 20,1 x 14,6;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1786 (II-V) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/69843/C03192_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6947";Laudon Ernest Gideon von (1717-1790) - popiersie;Wil.727;Steiner Johann Napomuk;Ceramika;22,9 x 18,5 x 12,0;Wiede? , Czechy , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1791 lub 2. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169387/C07993_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6948";Satyr i nimfa - grupa figuralna;Wil.728;Ceramika;15,7 x 18,8 x 12,2;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1770 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169398/C64466_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6949";Scena sielankowa - grupa figuralna;Wil.729;Schönheit Johann Carl , Acier Michel Victor;Ceramika;20,0 x 15,7 x 14,8;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1772 (V) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169403/C03197_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6951";Scena sielankowa - grupa figuralna;Wil.730;Acier Michel Victor;Ceramika;21,5 x 18,5 x 15,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1778 (VI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169408/C05200_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6952";Za?lubiny (Mi?o?? doskona?a) - grupa figuralna;Wil.731;Jüchtzer Christian Gottfried;Ceramika;33,4 x 26,2 x 19,1;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1786 (IX) - 1787 (XII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169416/C03201_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6953";Koncert - grupa figuralna;Wil.732;La Courtille (rue Fontaine-au-Roi);Ceramika;35,9 x 17,2 x 18,3;Francja , Pary?;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy , rytowanie;ok. 1785?;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169418/C04069_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6954";Dzieci - ogrodnicy (grupa figuralna);Wil.734;Acier Michel Victor , Reinicke Peter , Kaendler Johann Joachim;Ceramika;20,7 x 15,7 x 16,2;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;lata 50.-70. XVIII - modele;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169421/C03205_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6955";Zeus - figurka;Wil.735;Schönheit Johann Carl;Ceramika;26,1 x 11,7 x 12,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1784 (IV-VII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169427/C03209_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6956";Pisarz - figurka;Wil.736;Boizot Louis Simon;Ceramika;15,8 x 24,8 x 12,3;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1790;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169489/C06086_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6957";Hero i geniusz - grupa figuralna;Wil.737;Jüchtzer Christian Gottfried , Schöne Johann Daniel;Ceramika;53,3 x 33,6 x 26,7;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1796 (II-VI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169502/C09420_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6962";Trzy Gracje - grupa figuralna;Wil.741;Zeissig Johann Eleazar (Elias), zw. Schenau , Jüchtzer Christian Gottfried;Ceramika;42,5 x 35,5 x 20,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1784 (XII) - 1785 (III)? - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169547/C05202_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6965";Pomnik Gellerta (drugi) - figurka;Wil.744;Oeser Adam Friedrich , Schönheit Johann Carl , Acier Michel Victor;Ceramika;23,0 x 13,8 x 13,8;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1777 (V-VI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169577/C04074_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6966";?ab?d? - figurka;Wil.745;Ceramika;11,2 x 18,1 x 9,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;ok. 1814 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169597/C03226_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6967";Ogrodniczka (Pasterka) - figurka;Wil.746;Ceramika;26,5 x 13,2 x 11,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1750 - 1755? - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169604/C05353_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6968";Kl?cz?ca kobieta - figurka;Wil.747;nieznany;Ceramika;18,5 x 19,6 x 11,6;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;lata 20.-30. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169653/C05871_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6969";Pomona - figurka;Wil.748;Jüchtzer Christian Gottfried;Ceramika;37,0 x 14,5 x 11,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy , rytowanie;ok. 1783 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169708/C28068_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6971";Kastor i Polluks - grupa figuralna;Wil.751;Jüchtzer Christian Gottfried;Ceramika;35,4 x 23,2 x 14,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1788 (VI) - 1789 (III) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169721/C08006_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6973";Albert Kazimierz Wettin (1738-1822) - popiersie;Wil.753;Hütter Elias;Ceramika;25,8 x 18,0 x 12,5;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1803 - 1808;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169739/C07982_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6974";Karol Ludwik Habsburg (1771-1847) - popiersie z coko?em;Wil.754;Hütter Elias;Ceramika;34,0 x 19,0 x 12,2;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1802;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169741/C03242_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6975";Maria Antonina (1755-1793) - popiersie;Wil.755;Boizot Louis Simon;Ceramika;31,7 x 20,0 x 13,1;Francja , Sevres;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1775 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169747/C03244_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6976";Ludwik XVI (1754-1793) - popiersie;Wil.756;Boizot Louis Simon;Ceramika;31,5 x 21,0 x 14,7;Francja , Sevres;Muzeum Pa?acu Króla Jana III w Wilanowie;palisander , biskwit;wycisk z formy;po 1777? - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169748/C03246_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6977";Werner Abraham Gottlob (1750-1817) - popiersie;Wil.757;Schöne Johann Daniel;Ceramika;23,5 x 19,0 x 14,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;1817? - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169749/C07987_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6978";Ofiara wierno?ci (Alegoria przyja?ni) - grupa figuralna;Wil.758;Schöne Johann Daniel;Ceramika;35,6 x 25,6 x 23,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;metal , biskwit;wycisk z formy;1796 (V-IX) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169751/C27023_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6979";Amor - figurka (cz??? grupy Lekcje mi?o?ci);Wil.759;Jüchtzer Christian Gottfried , Schöne Johann Daniel;Ceramika;40,3 x 28,0 x 20,8;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1793 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169754/C68136_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6981";Apollo Kitarodos - figurka;Wil.760;Le Gros Pierre , Schönheit Johann Carl;Ceramika;26,2 x 11,9 x 10,3;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1784 (III-VIII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169758/C07306_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6984";Ganimedes - figurka;Wil.763;Cellini Benvenuto , Dangel Joseph , Gmandtner Johann;Ceramika;33,2 x 14,8 x 16,0;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1792;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169759/C03254_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6985";Wertumnus - figurka;Wil.764;Jüchtzer Christian Gottfried;Ceramika;27,5 x 12,1 x 9,3;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1783 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169777/C08001_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6987";Mars, Wulkan i Wenus - grupa figuralna;Wil.767;Königliche Porzellan Manufaktur;Ceramika;19,8 x 17,0 x 12,8;Niemcy , Brandenburgia , Berlin;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy , rytowanie;kon. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169785/C07558_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6989";?niadanie - grupa figuralna;Wil.769;Boizot Louis Simon , Le Riche Josse Francois Joseph;Ceramika;20,1 x 19,5 x 16,4;Francja , Sevres;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1775 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169787/C05013_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/6991";Konny wizerunek Fryderyka II Pruskiego (1712-1786);Wil.770;Schönheit Johann Carl , Acier Michel Victor , Chodowiecki Daniel;Ceramika;46,5 x 30,0 x 22,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;skóra , mosi?dz , biskwit;wycisk z formy , srebrzenie;1778 (VIII-XI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169788/C29826_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7003";Alegoria Wzroku - figurka;Wil.781;Schönheit Johann Carl;Ceramika;14,8 x 11,7 x 9,2;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1772 (VII) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169793/C29836_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7004";Alegoria S?uchu - figurka;Wil.782;Schönheit Johann Carl;Ceramika;12,8 x 9,5 x 9,6;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1772 (VI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169800/C29844_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7005";Alegoria Smaku - figurka;Wil.783;Schönheit Johann Carl;Ceramika;13,3 x 10,5 x 8,3;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1772 (VI) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/180601/C08412_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7019";Alegoria Lata i Jesieni - grupa figuralna;Wil.794;Kaendler Johann Joachim , Meyer Friedrich Elias;Ceramika;24,5 x 20,5 x 15,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;porcelana;szkliwienie;1750 - 1760;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193825/C39367_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7060";Tancerz z ?ab? - figurka na podstawie;Wil.830;Sztuka Azji;18,5 x 11,5;Chiny;Muzeum Pa?acu Króla Jana III w Wilanowie;korze? drzewny;rze?bienie;1736 - 1795;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193828/C15515_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7066";Kula a?urowa;Wil.836;Sztuka Azji;11,5;Chiny;Muzeum Pa?acu Króla Jana III w Wilanowie;ko?? s?oniowa , jedwab;rze?bienie;1821 - 1850;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175741/C34399_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7097";Wazon;Wil.862;Ceramika;24,1 x 17,4 x 17,6;Niemcy , Holandia;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;kobalt;1. po?. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175743/C39019_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7106";Lichtarz;Wil.870;Ceramika;18,9 x 12,5 x 12,7;Holandia , Delft;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;kobalt;pocz. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/180591/C07472_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7109";Wazon;Wil.872;Ceramika;37,2 x 18,6 x 18,6;Hesja , Niemcy , Frankfurt nad Menem;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;kobalt;ok. 1700;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175744/C07475_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7111";Butla pielgrzymia z bachanaliami dzieci?cymi;Wil.874;Ceramika;37,4 x 23,3 x 16,1;Francja , Nevers;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;farby podszkliwne;1. po?. XVII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193940/C47359_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7273";Sapieha P. - popiersie;Wil.990;nieznany;Rze?ba;93,0 x 70,0;Muzeum Pa?acu Króla Jana III w Wilanowie;gips;rze?bienie;XVIII/XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193941/C47364_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7274";Jab?onowski S. - popiersie;Wil.991;nieznany;Rze?ba;93,0 x 72,0;Muzeum Pa?acu Króla Jana III w Wilanowie;gips;rze?bienie;XVIII/XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193942/C85447_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7275";Branicki Ksawery - popiersie;Wil.992;nieznany;Rze?ba;64,0 x 50,0;Muzeum Pa?acu Króla Jana III w Wilanowie;marmur;rze?bienie;ok. 1910 - 1926;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193945/C85453_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7276";Potocki Aleksander (1776-1845) - popiersie z coko?em;Wil.993;nieznany;Rze?ba;69,0 x 57,0;Muzeum Pa?acu Króla Jana III w Wilanowie;marmur;rze?bienie;1836;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193946/C47369_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7282";Potocki Stanis?aw Kostka - popiersie;Wil.997;Tatarkiewicz Jakub;Rze?ba;78,0 x 50,0;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;gips;rze?bienie;po 1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193947/C85702_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7283";Potocki Stanis?aw Kostka - popiersie;Wil.998;nieznany;Rze?ba;65,0 x 54,0 x 31,0;Muzeum Pa?acu Króla Jana III w Wilanowie;gips;rze?bienie;XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169801/C03269_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7316";Komplet figurek Gryfów;Wil.2116/1-2;Ceramika;Muzeum Pa?acu Króla Jana III w Wilanowie;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7528";Medal;Wil.6154;Rze?ba;8,8 x 2,7;?ó?kiew , Ukraina;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1862;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175267/C67786_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7625";Dzbanek do czekolady z pokryw?;Wil.6175;Ceramika;18,0 x 13,3 x 22,3;Niemcy , Saksonia , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;grusza , br?z , porcelana;bejcowanie , z?ocenie , farby naszkliwne;ok. 1740;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175093/C67867_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/7632";Paterka z wk?adk? ze srebra z?oconego;Wil.6161;Odiot Jean Baptiste Claude;Srebra;21.5, waga: 2150 g;Pary? , Francja;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;z?ocenie;1808 - 1819;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8023";Medal jubileuszowy z roku 1883;Wil.6170;nieznany;Rze?ba;3,5;Muzeum Pa?acu Króla Jana III w Wilanowie;mied?;galwanoplastyka , patynowanie;1883;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8024";Medal z okazji 200-lecia wiktorii wiede?skiej;Wil.6171;nieznany;Rze?ba;5,3;Muzeum Pa?acu Króla Jana III w Wilanowie;mied?;galwanoplastyka , patynowanie;1883;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8025";Medal z okazji odkrycia konstelacji Scutum Sobiescianum;Wil.6173;Höhn Johann m?.;Rze?ba;4,7;Muzeum Pa?acu Króla Jana III w Wilanowie;stop ?elaza;cyzelowanie , odlew;1687;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8026";Medal z okazji 200-lecia wiktorii wiede?skiej;Wil.6172;G?owacki Wac?aw;Rze?ba;5,2;Muzeum Pa?acu Króla Jana III w Wilanowie;mied?;galwanoplastyka , patynowanie;1883;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8178";Tacka z dwoma kapturkami;Wil.3764/1-3;Ceramika;9,5 x 16,2 x 12,6;Polska , Wo?y? , Horodnica;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;farby naszkliwne;lata 30.-40. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8217";Medal;Wil.6174;nieznany;Rze?ba;3,4;Muzeum Pa?acu Króla Jana III w Wilanowie;stop ?elaza;miedziowanie , odlew;?;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175733/C64241_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8267";Wazka z pokryw?;Wil.6176;Ceramika;14,4 x 21,9 x 15,6;Niemcy , Saksonia , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;porcelana;kobalt;ok. 1745;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175732/C64219_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8346";Kieliszek do jaj;Wil.6177;Ceramika;6,0 x 6,2 x 4,9;Niemcy , Saksonia , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;porcelana;kobalt;ok. 1750 - 1760;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175731/C64255_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/8347";Pó?misek;Wil.6178;Ceramika;5,5 x 33,7 x 33,5;Niemcy , Saksonia , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;porcelana;kobalt;ok. 1750;
